source,source_event_id,source_url,partida_id,temporada_id,rodada,data,clube,jogador,posicao_espn,posicao,tipo,minuto,num_camisa
ESPN,732797,https://www.espn.com/soccer/match/_/gameId/732797,8986,2025,21,2025-08-23,Fluminense,Gabriel Fuentes,LB,Zagueiro,Amarelo,84,12
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Internacional,Bruno Tabata,RM,Meio-campo,Amarelo,28,17
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Internacional,Juninho,CD-L,Zagueiro,Amarelo,30,18
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Internacional,Alexander Bernabei,LB,Zagueiro,Amarelo,35,26
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Cruzeiro,Lucas Romero,RM,Meio-campo,Amarelo,54,29
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Internacional,Vitão,CD-R,Zagueiro,Amarelo,90,4
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Internacional,Rafael Borré,SUB,,Vermelho,91,19
ESPN,732792,https://www.espn.com/soccer/match/_/gameId/732792,8987,2025,21,2025-08-23,Internacional,Gustavo Prado,SUB,,Amarelo,94,47
ESPN,732794,https://www.espn.com/soccer/match/_/gameId/732794,8988,2025,21,2025-08-23,Ceara,Willian Machado,CD-L,Zagueiro,Amarelo,8,23
ESPN,732794,https://www.espn.com/soccer/match/_/gameId/732794,8988,2025,21,2025-08-23,Gremio,Alex Santana,LM,Meio-campo,Amarelo,71,80
ESPN,732794,https://www.espn.com/soccer/match/_/gameId/732794,8988,2025,21,2025-08-23,Gremio,Wálter Kannemann,CD-L,Zagueiro,Amarelo,75,4
ESPN,732794,https://www.espn.com/soccer/match/_/gameId/732794,8988,2025,21,2025-08-23,Ceara,Rafael Ramos,LB,Zagueiro,Amarelo,82,2
ESPN,732793,https://www.espn.com/soccer/match/_/gameId/732793,8989,2025,21,2025-08-24,Bahia,Ademir,AM-R,Meio-campo,Amarelo,61,7
ESPN,732793,https://www.espn.com/soccer/match/_/gameId/732793,8989,2025,21,2025-08-24,Bahia,Nicolás Acevedo,RM,Meio-campo,Amarelo,64,26
ESPN,732793,https://www.espn.com/soccer/match/_/gameId/732793,8989,2025,21,2025-08-24,Santos,Benjamín Rollheiser,AM,Meio-campo,Amarelo,76,32
ESPN,732795,https://www.espn.com/soccer/match/_/gameId/732795,8990,2025,21,2025-08-24,Vasco,David,AM-L,Meio-campo,Amarelo,25,7
ESPN,732795,https://www.espn.com/soccer/match/_/gameId/732795,8990,2025,21,2025-08-24,Corinthians,Matheus Bidu,LB,Zagueiro,Amarelo,40,21
ESPN,732795,https://www.espn.com/soccer/match/_/gameId/732795,8990,2025,21,2025-08-24,Vasco,Rayan,AM-R,Meio-campo,Amarelo,67,77
ESPN,732795,https://www.espn.com/soccer/match/_/gameId/732795,8990,2025,21,2025-08-24,Corinthians,Raniele,RM,Meio-campo,Amarelo,77,14
ESPN,732795,https://www.espn.com/soccer/match/_/gameId/732795,8990,2025,21,2025-08-24,Vasco,Lucas Piton,LB,Zagueiro,Amarelo,83,6
ESPN,732790,https://www.espn.com/soccer/match/_/gameId/732790,8992,2025,21,2025-08-24,Mirassol,Lucas Ramon,RB,Zagueiro,Amarelo,25,19
ESPN,732790,https://www.espn.com/soccer/match/_/gameId/732790,8992,2025,21,2025-08-24,Fortaleza,Adam Bareiro,F,Atacante,Amarelo,62,27
ESPN,732790,https://www.espn.com/soccer/match/_/gameId/732790,8992,2025,21,2025-08-24,Fortaleza,Yago Pikachu,SUB,,Amarelo,87,22
ESPN,732790,https://www.espn.com/soccer/match/_/gameId/732790,8992,2025,21,2025-08-24,Mirassol,João Victor Carroll,CD-R,Zagueiro,Amarelo,88,34
ESPN,732790,https://www.espn.com/soccer/match/_/gameId/732790,8992,2025,21,2025-08-24,Fortaleza,Matheus Pereira,RM,Meio-campo,Amarelo,91,5
ESPN,732790,https://www.espn.com/soccer/match/_/gameId/732790,8992,2025,21,2025-08-24,Fortaleza,Marinho,SUB,,Amarelo,94,11
ESPN,732799,https://www.espn.com/soccer/match/_/gameId/732799,8991,2025,21,2025-08-24,Botafogo-RJ,Newton,RM,Meio-campo,Amarelo,6,28
ESPN,732799,https://www.espn.com/soccer/match/_/gameId/732799,8991,2025,21,2025-08-24,Botafogo-RJ,Alexander Barboza,CD-R,Zagueiro,Amarelo,52,20
ESPN,732796,https://www.espn.com/soccer/match/_/gameId/732796,8993,2025,21,2025-08-24,Atletico-MG,Éverson,G,Goleiro,Amarelo,37,22
ESPN,732796,https://www.espn.com/soccer/match/_/gameId/732796,8993,2025,21,2025-08-24,Sao Paulo,Enzo Díaz,LM,Meio-campo,Amarelo,46,13
ESPN,732796,https://www.espn.com/soccer/match/_/gameId/732796,8993,2025,21,2025-08-24,Atletico-MG,Igor Gomes,RM,Meio-campo,Amarelo,60,17
ESPN,732798,https://www.espn.com/soccer/match/_/gameId/732798,8994,2025,21,2025-08-25,Sport,Kevyson,LB,Zagueiro,Amarelo,21,3
ESPN,732798,https://www.espn.com/soccer/match/_/gameId/732798,8994,2025,21,2025-08-25,Sport,Pedro Augusto,SUB,,Amarelo,85,28
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Marcelo Hermes,LB,Zagueiro,Amarelo,8,22
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Caique,CM-L,Meio-campo,Amarelo,36,95
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Matheus Babi,SUB,,Amarelo,81,17
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Daniel Giraldo,SUB,,Amarelo,86,8
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Enmerson Batalla,RM,Meio-campo,Amarelo,95,27
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Jandrei,G,Goleiro,Amarelo,98,13
ESPN,732801,https://www.espn.com/soccer/match/_/gameId/732801,8996,2025,22,2025-08-30,Juventude,Nao informado (Juventude),,,Amarelo,99,
ESPN,732800,https://www.espn.com/soccer/match/_/gameId/732800,8997,2025,22,2025-08-30,Bragantino,Lucas Barbosa,AM-L,Meio-campo,Amarelo,39,21
ESPN,732800,https://www.espn.com/soccer/match/_/gameId/732800,8997,2025,22,2025-08-30,Bragantino,Nathan,RB,Zagueiro,Amarelo,91,45
ESPN,732803,https://www.espn.com/soccer/match/_/gameId/732803,8998,2025,22,2025-08-30,Sao Paulo,Luciano,CF-R,Atacante,Amarelo,23,10
ESPN,732803,https://www.espn.com/soccer/match/_/gameId/732803,8998,2025,22,2025-08-30,Cruzeiro,Lucas Villalba,CD-L,Zagueiro,Amarelo,28,25
ESPN,732803,https://www.espn.com/soccer/match/_/gameId/732803,8998,2025,22,2025-08-30,Sao Paulo,Rodriguinho,AM,Meio-campo,Amarelo,61,15
ESPN,732803,https://www.espn.com/soccer/match/_/gameId/732803,8998,2025,22,2025-08-30,Sao Paulo,Patryck,LM,Meio-campo,Amarelo,70,36
ESPN,732803,https://www.espn.com/soccer/match/_/gameId/732803,8998,2025,22,2025-08-30,Cruzeiro,Lucas Silva,CM-L,Meio-campo,Amarelo,87,16
ESPN,732803,https://www.espn.com/soccer/match/_/gameId/732803,8998,2025,22,2025-08-30,Sao Paulo,Damián Bobadilla,CM-L,Meio-campo,Amarelo,88,21
ESPN,732808,https://www.espn.com/soccer/match/_/gameId/732808,9000,2025,22,2025-08-31,Gremio,Wálter Kannemann,CD-L,Zagueiro,Amarelo,38,4
ESPN,732808,https://www.espn.com/soccer/match/_/gameId/732808,9000,2025,22,2025-08-31,Flamengo,Léo Ortiz,CD-R,Zagueiro,Amarelo,45,3
ESPN,732808,https://www.espn.com/soccer/match/_/gameId/732808,9000,2025,22,2025-08-31,Gremio,Dodi,RM,Meio-campo,Amarelo,64,17
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Fluminense,Santiago Moreno,AM-L,Meio-campo,Amarelo,30,30
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Fluminense,Martinelli,LM,Meio-campo,Amarelo,45,8
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Santos,Gonzalo Escobar,LB,Zagueiro,Amarelo,73,31
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Santos,Benjamín Rollheiser,AM,Meio-campo,Amarelo,82,32
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Fluminense,Kevin Serna,AM-R,Meio-campo,Amarelo,86,90
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Fluminense,Thiago Santos,SUB,,Amarelo,93,29
ESPN,732805,https://www.espn.com/soccer/match/_/gameId/732805,8999,2025,22,2025-08-31,Santos,Neymar,F,Atacante,Amarelo,94,10
ESPN,732802,https://www.espn.com/soccer/match/_/gameId/732802,9001,2025,22,2025-08-31,Palmeiras,Bruno Fuchs,SUB,,Amarelo,32,3
ESPN,732802,https://www.espn.com/soccer/match/_/gameId/732802,9001,2025,22,2025-08-31,Palmeiras,Nao informado (Palmeiras),,,Amarelo,38,
ESPN,732802,https://www.espn.com/soccer/match/_/gameId/732802,9001,2025,22,2025-08-31,Corinthians,Breno Bidon,RM,Meio-campo,Amarelo,40,27
ESPN,732802,https://www.espn.com/soccer/match/_/gameId/732802,9001,2025,22,2025-08-31,Palmeiras,Lucas Evangelista,CM-L,Meio-campo,Amarelo,71,30
ESPN,732802,https://www.espn.com/soccer/match/_/gameId/732802,9001,2025,22,2025-08-31,Corinthians,Memphis Depay,CF-R,Atacante,Amarelo,94,10
ESPN,732802,https://www.espn.com/soccer/match/_/gameId/732802,9001,2025,22,2025-08-31,Palmeiras,Gustavo Gómez,CD-R,Zagueiro,Amarelo,94,15
ESPN,732804,https://www.espn.com/soccer/match/_/gameId/732804,9003,2025,22,2025-08-31,Vitoria,Gabriel Baralhas,RM,Meio-campo,Amarelo,21,44
ESPN,732804,https://www.espn.com/soccer/match/_/gameId/732804,9003,2025,22,2025-08-31,Atletico-MG,Vitor Hugo,CD-L,Zagueiro,Amarelo,34,14
ESPN,732804,https://www.espn.com/soccer/match/_/gameId/732804,9003,2025,22,2025-08-31,Atletico-MG,Alexsander,LM,Meio-campo,Amarelo,63,5
ESPN,732804,https://www.espn.com/soccer/match/_/gameId/732804,9003,2025,22,2025-08-31,Atletico-MG,Júnior Alonso,CD-R,Zagueiro,Amarelo,66,6
ESPN,732804,https://www.espn.com/soccer/match/_/gameId/732804,9003,2025,22,2025-08-31,Vitoria,Willian,LM,Meio-campo,Amarelo,92,29
ESPN,732807,https://www.espn.com/soccer/match/_/gameId/732807,9005,2025,22,2025-08-31,Fortaleza,Eros Mancuso,RB,Zagueiro,Amarelo,48,14
ESPN,732807,https://www.espn.com/soccer/match/_/gameId/732807,9005,2025,22,2025-08-31,Internacional,Alexander Bernabei,LB,Zagueiro,Amarelo,72,26
ESPN,732807,https://www.espn.com/soccer/match/_/gameId/732807,9005,2025,22,2025-08-31,Fortaleza,Emanuel Britez,CD-R,Zagueiro,Amarelo,96,33
ESPN,732809,https://www.espn.com/soccer/match/_/gameId/732809,9004,2025,22,2025-08-31,Vasco,Hugo Moura,CD-R,Zagueiro,Amarelo,17,25
ESPN,732809,https://www.espn.com/soccer/match/_/gameId/732809,9004,2025,22,2025-08-31,Sport,Lucas Lima,AM,Meio-campo,Amarelo,26,10
ESPN,732809,https://www.espn.com/soccer/match/_/gameId/732809,9004,2025,22,2025-08-31,Sport,Derik Lacerda,F,Atacante,Amarelo,96,18
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Fortaleza,Juan Martín Lucero,F,Atacante,Amarelo,34,9
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Vitoria,Camutanga,CD-R,Zagueiro,Amarelo,37,4
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Vitoria,Gabriel Baralhas,RM,Meio-campo,Amarelo,41,44
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Fortaleza,Pierre,RM,Meio-campo,Amarelo,50,30
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Vitoria,Renato Kayzer,F,Atacante,Amarelo,52,79
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Vitoria,Aitor Cantalapiedra,AM,Meio-campo,Amarelo,54,17
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Fortaleza,Emanuel Britez,CD-R,Zagueiro,Amarelo,56,33
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Vitoria,Raúl Cáceres,RB,Zagueiro,Amarelo,61,27
ESPN,732810,https://www.espn.com/soccer/match/_/gameId/732810,9006,2025,23,2025-09-13,Vitoria,Dudu,SUB,,Amarelo,66,21
ESPN,732819,https://www.espn.com/soccer/match/_/gameId/732819,9007,2025,23,2025-09-13,Mirassol,João Victor Carroll,CD-R,Zagueiro,Amarelo,15,34
ESPN,732819,https://www.espn.com/soccer/match/_/gameId/732819,9007,2025,23,2025-09-13,Gremio,Wálter Kannemann,CD-L,Zagueiro,Amarelo,48,4
ESPN,732819,https://www.espn.com/soccer/match/_/gameId/732819,9007,2025,23,2025-09-13,Mirassol,Neto Moura,CM,Meio-campo,Amarelo,49,25
ESPN,732819,https://www.espn.com/soccer/match/_/gameId/732819,9007,2025,23,2025-09-13,Gremio,Gustavo Cuéllar,CM,Meio-campo,Amarelo,70,6
ESPN,732816,https://www.espn.com/soccer/match/_/gameId/732816,9008,2025,23,2025-09-13,Palmeiras,Gustavo Gómez,CD-R,Zagueiro,Amarelo,16,15
ESPN,732816,https://www.espn.com/soccer/match/_/gameId/732816,9008,2025,23,2025-09-13,Internacional,Vitinho,AM-R,Meio-campo,Amarelo,33,28
ESPN,732816,https://www.espn.com/soccer/match/_/gameId/732816,9008,2025,23,2025-09-13,Internacional,Alan Rodríguez,LM,Meio-campo,Amarelo,70,14
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Fluminense,Ganso,AM,Meio-campo,Amarelo,6,10
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Corinthians,Mateuzinho,RM,Meio-campo,Amarelo,29,2
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Corinthians,Gui Negão,CF-R,Atacante,Amarelo,61,56
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Corinthians,Talles Magno,SUB,,Amarelo,68,43
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Corinthians,Hugo Souza,G,Goleiro,Amarelo,79,1
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Fluminense,Nao informado (Fluminense),,,Amarelo,88,
ESPN,732811,https://www.espn.com/soccer/match/_/gameId/732811,9009,2025,23,2025-09-13,Corinthians,Gustavo Henrique,CD,Zagueiro,Amarelo,88,13
ESPN,732817,https://www.espn.com/soccer/match/_/gameId/732817,9010,2025,23,2025-09-14,Sport,Pedro Augusto,LM,Meio-campo,Amarelo,52,28
ESPN,732817,https://www.espn.com/soccer/match/_/gameId/732817,9010,2025,23,2025-09-14,Sport,Lucas Lima,AM,Meio-campo,Amarelo,59,10
ESPN,732817,https://www.espn.com/soccer/match/_/gameId/732817,9010,2025,23,2025-09-14,Bragantino,Gabriel,CM-L,Meio-campo,Amarelo,68,6
ESPN,732817,https://www.espn.com/soccer/match/_/gameId/732817,9010,2025,23,2025-09-14,Bragantino,Guzmán Rodríguez,CD-L,Zagueiro,Amarelo,78,2
ESPN,732817,https://www.espn.com/soccer/match/_/gameId/732817,9010,2025,23,2025-09-14,Sport,Ramon Menezes,CD-L,Zagueiro,Amarelo,88,40
ESPN,732813,https://www.espn.com/soccer/match/_/gameId/732813,9011,2025,23,2025-09-14,Santos,Zé Ivaldo,CD-R,Zagueiro,Amarelo,32,27
ESPN,732813,https://www.espn.com/soccer/match/_/gameId/732813,9011,2025,23,2025-09-14,Atletico-MG,Hulk,AM,Meio-campo,Amarelo,49,7
ESPN,732813,https://www.espn.com/soccer/match/_/gameId/732813,9011,2025,23,2025-09-14,Santos,Zé Ivaldo,CD-R,Zagueiro,Vermelho,55,27
ESPN,732813,https://www.espn.com/soccer/match/_/gameId/732813,9011,2025,23,2025-09-14,Santos,João Schmidt,CM-R,Meio-campo,Amarelo,64,5
ESPN,732813,https://www.espn.com/soccer/match/_/gameId/732813,9011,2025,23,2025-09-14,Santos,Igor,RB,Zagueiro,Amarelo,75,18
ESPN,732813,https://www.espn.com/soccer/match/_/gameId/732813,9011,2025,23,2025-09-14,Atletico-MG,Alexsander,SUB,,Amarelo,81,5
ESPN,732815,https://www.espn.com/soccer/match/_/gameId/732815,9012,2025,23,2025-09-14,Flamengo,Ayrton Lucas,LB,Zagueiro,Amarelo,41,6
ESPN,732815,https://www.espn.com/soccer/match/_/gameId/732815,9012,2025,23,2025-09-14,Juventude,Gabriel Taliari,LM,Meio-campo,Amarelo,50,19
ESPN,732815,https://www.espn.com/soccer/match/_/gameId/732815,9012,2025,23,2025-09-14,Juventude,Ênio,SUB,,Amarelo,62,97
ESPN,732815,https://www.espn.com/soccer/match/_/gameId/732815,9012,2025,23,2025-09-14,Flamengo,Luiz Araújo,AM-R,Meio-campo,Amarelo,71,7
ESPN,732818,https://www.espn.com/soccer/match/_/gameId/732818,9013,2025,23,2025-09-14,Sao Paulo,Alan Franco,CD,Zagueiro,Amarelo,48,28
ESPN,732818,https://www.espn.com/soccer/match/_/gameId/732818,9013,2025,23,2025-09-14,Sao Paulo,Marcos Antonio,SUB,,Amarelo,87,20
ESPN,732818,https://www.espn.com/soccer/match/_/gameId/732818,9013,2025,23,2025-09-14,Botafogo-RJ,David Loiola,CD-L,Zagueiro,Amarelo,87,57
ESPN,732818,https://www.espn.com/soccer/match/_/gameId/732818,9013,2025,23,2025-09-14,Sao Paulo,Gonzalo Tapia,CF-R,Atacante,Amarelo,92,14
ESPN,732814,https://www.espn.com/soccer/match/_/gameId/732814,9014,2025,23,2025-09-14,Ceara,Richardson,RM,Meio-campo,Amarelo,26,26
ESPN,732814,https://www.espn.com/soccer/match/_/gameId/732814,9014,2025,23,2025-09-14,Vasco,Cauan Barros,RM,Meio-campo,Amarelo,57,88
ESPN,732814,https://www.espn.com/soccer/match/_/gameId/732814,9014,2025,23,2025-09-14,Vasco,Lucas Freitas,CD-L,Zagueiro,Amarelo,65,43
ESPN,732814,https://www.espn.com/soccer/match/_/gameId/732814,9014,2025,23,2025-09-14,Ceara,Rodriguinho,SUB,,Vermelho,72,75
ESPN,732814,https://www.espn.com/soccer/match/_/gameId/732814,9014,2025,23,2025-09-14,Ceara,Fabiano,RB,Zagueiro,Amarelo,92,70
ESPN,732814,https://www.espn.com/soccer/match/_/gameId/732814,9014,2025,23,2025-09-14,Vasco,Andres Gomez,SUB,,Amarelo,97,11
ESPN,732812,https://www.espn.com/soccer/match/_/gameId/732812,9015,2025,23,2025-09-15,Cruzeiro,Christian,AM-R,Meio-campo,Amarelo,2,88
ESPN,732812,https://www.espn.com/soccer/match/_/gameId/732812,9015,2025,23,2025-09-15,Cruzeiro,Matheus Henrique,RM,Meio-campo,Amarelo,49,8
ESPN,732812,https://www.espn.com/soccer/match/_/gameId/732812,9015,2025,23,2025-09-15,Bahia,David Duarte,SUB,,Amarelo,55,33
ESPN,732812,https://www.espn.com/soccer/match/_/gameId/732812,9015,2025,23,2025-09-15,Cruzeiro,Gabriel Barbosa,SUB,,Amarelo,87,9
ESPN,732701,https://www.espn.com/soccer/match/_/gameId/732701,8902,2025,12,2025-09-17,Botafogo-RJ,Danilo,RM,Meio-campo,Amarelo,36,35
ESPN,732701,https://www.espn.com/soccer/match/_/gameId/732701,8902,2025,12,2025-09-17,Botafogo-RJ,Santiago Rodríguez,AM-R,Meio-campo,Amarelo,60,23
ESPN,732701,https://www.espn.com/soccer/match/_/gameId/732701,8902,2025,12,2025-09-17,Mirassol,João Victor Carroll,CD-R,Zagueiro,Amarelo,72,34
ESPN,732701,https://www.espn.com/soccer/match/_/gameId/732701,8902,2025,12,2025-09-17,Botafogo-RJ,Alexander Barboza,CD-L,Zagueiro,Amarelo,83,20
ESPN,732701,https://www.espn.com/soccer/match/_/gameId/732701,8902,2025,12,2025-09-17,Botafogo-RJ,Matheus Martins,SUB,,Amarelo,92,11
ESPN,732825,https://www.espn.com/soccer/match/_/gameId/732825,9016,2025,24,2025-09-20,Vitoria,Dudu,RM,Meio-campo,Amarelo,1,21
ESPN,732825,https://www.espn.com/soccer/match/_/gameId/732825,9016,2025,24,2025-09-20,Fluminense,Kevin Serna,AM-L,Meio-campo,Amarelo,20,90
ESPN,732825,https://www.espn.com/soccer/match/_/gameId/732825,9016,2025,24,2025-09-20,Vitoria,Dudu,RM,Meio-campo,Vermelho,25,21
ESPN,732825,https://www.espn.com/soccer/match/_/gameId/732825,9016,2025,24,2025-09-20,Fluminense,Igor Rabello,CD-L,Zagueiro,Amarelo,44,21
ESPN,732825,https://www.espn.com/soccer/match/_/gameId/732825,9016,2025,24,2025-09-20,Fluminense,Igor Rabello,CD-L,Zagueiro,Vermelho,48,21
ESPN,732825,https://www.espn.com/soccer/match/_/gameId/732825,9016,2025,24,2025-09-20,Vitoria,Pepê,LM,Meio-campo,Amarelo,64,6
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Atletico-MG,Lyanco,CD-R,Zagueiro,Amarelo,7,4
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Botafogo-RJ,Marlon Freitas,LM,Meio-campo,Amarelo,26,17
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Atletico-MG,Hulk,CF-L,Atacante,Amarelo,26,7
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Botafogo-RJ,Santiago Rodríguez,AM-R,Meio-campo,Amarelo,39,23
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Botafogo-RJ,Chris Ramos,F,Atacante,Vermelho,46,9
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Botafogo-RJ,Fernando Marçal,LB,Zagueiro,Amarelo,48,21
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Botafogo-RJ,Álvaro Montoro,AM-L,Meio-campo,Amarelo,83,8
ESPN,732823,https://www.espn.com/soccer/match/_/gameId/732823,9018,2025,24,2025-09-20,Botafogo-RJ,Leo Linck,G,Goleiro,Amarelo,94,24
ESPN,732822,https://www.espn.com/soccer/match/_/gameId/732822,9017,2025,24,2025-09-20,Ceara,Fernando Sandro Pereira,RM,Meio-campo,Amarelo,51,88
ESPN,732822,https://www.espn.com/soccer/match/_/gameId/732822,9017,2025,24,2025-09-20,Ceara,Aylon,F,Atacante,Amarelo,59,11
ESPN,732822,https://www.espn.com/soccer/match/_/gameId/732822,9017,2025,24,2025-09-20,Bahia,Tiago,SUB,,Amarelo,78,77
ESPN,732822,https://www.espn.com/soccer/match/_/gameId/732822,9017,2025,24,2025-09-20,Ceara,Fernando,SUB,,Amarelo,86,77
ESPN,732828,https://www.espn.com/soccer/match/_/gameId/732828,9019,2025,24,2025-09-20,Palmeiras,Micael,CD-L,Zagueiro,Amarelo,86,13
ESPN,732828,https://www.espn.com/soccer/match/_/gameId/732828,9019,2025,24,2025-09-20,Fortaleza,Emanuel Britez,CD-R,Zagueiro,Amarelo,91,33
ESPN,732829,https://www.espn.com/soccer/match/_/gameId/732829,9020,2025,24,2025-09-21,Juventude,Enmerson Batalla,RM,Meio-campo,Amarelo,39,27
ESPN,732829,https://www.espn.com/soccer/match/_/gameId/732829,9020,2025,24,2025-09-21,Mirassol,Chico,F,Atacante,Amarelo,42,91
ESPN,732829,https://www.espn.com/soccer/match/_/gameId/732829,9020,2025,24,2025-09-21,Juventude,Jádson,CM-R,Meio-campo,Amarelo,77,16
ESPN,732820,https://www.espn.com/soccer/match/_/gameId/732820,9023,2025,24,2025-09-21,Flamengo,Ayrton Lucas,LB,Zagueiro,Amarelo,27,6
ESPN,732820,https://www.espn.com/soccer/match/_/gameId/732820,9023,2025,24,2025-09-21,Vasco,Cauan Barros,RM,Meio-campo,Amarelo,39,88
ESPN,732820,https://www.espn.com/soccer/match/_/gameId/732820,9023,2025,24,2025-09-21,Vasco,Lucas Oliveira,SUB,,Amarelo,49,29
ESPN,732820,https://www.espn.com/soccer/match/_/gameId/732820,9023,2025,24,2025-09-21,Vasco,Rayan,AM-R,Meio-campo,Amarelo,52,77
ESPN,732820,https://www.espn.com/soccer/match/_/gameId/732820,9023,2025,24,2025-09-21,Flamengo,Giorgian de Arrascaeta,SUB,,Amarelo,85,10
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Internacional,Alexander Bernabei,LB,Zagueiro,Amarelo,33,26
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Internacional,Brian Aguirre,RB,Zagueiro,Amarelo,60,35
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Gremio,Nao informado (Gremio),,,Amarelo,71,
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Gremio,Arthur,LM,Meio-campo,Vermelho,73,29
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Internacional,Juninho,CD-L,Zagueiro,Amarelo,77,18
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Internacional,Alexander Bernabei,LB,Zagueiro,Vermelho,90,26
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Internacional,Ricardo Mathias,SUB,,Amarelo,94,49
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Gremio,André Henrique,SUB,,Amarelo,97,77
ESPN,732824,https://www.espn.com/soccer/match/_/gameId/732824,9021,2025,24,2025-09-21,Gremio,Marlon,LB,Zagueiro,Amarelo,101,23
ESPN,732826,https://www.espn.com/soccer/match/_/gameId/732826,9022,2025,24,2025-09-21,Sport,Ramon Menezes,CD-L,Zagueiro,Amarelo,6,40
ESPN,732826,https://www.espn.com/soccer/match/_/gameId/732826,9022,2025,24,2025-09-21,Sport,Matheuzinho,AM-R,Meio-campo,Amarelo,61,17
ESPN,732826,https://www.espn.com/soccer/match/_/gameId/732826,9022,2025,24,2025-09-21,Sport,Gabriel,G,Goleiro,Amarelo,78,1
