ano,statsbomb_partida_id,data,fase,mandante,visitante,placar_mandante,placar_visitante,selecao,adversario,jogador,minuto,segundo,periodo,parte_corpo,parte_corpo_pt,tipo_chute,tipo_chute_pt,tecnica,tecnica_pt,padrao_jogada,padrao_jogada_pt,situacao,xg,x,y,fim_x,fim_y,fim_z,zona,distancia_m,eh_penalti,eh_falta,eh_cabeca,eh_pe_direito,eh_pe_esquerdo,eh_fora_area,eh_primeira,eh_gol_aberto,eh_voleio,fonte
2022,3857264,2022-11-30,Fase de grupos,Polônia,Argentina,0,2,Argentina,Polônia,Julián Álvarez,66,57,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.1005,106.0,33.5,120.0,43.3,2.2,Dentro da área,13.4,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3857275,2022-11-30,Fase de grupos,Tunísia,França,1,0,Tunísia,França,Wahbi Khazri,57,20,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.1562,103.3,37.8,120.0,43.3,0.3,Dentro da área,14.7,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3857255,2022-12-01,Fase de grupos,Japão,Espanha,2,1,Espanha,Japão,Álvaro Borja Morata Martín,11,0,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.3311,115.3,38.3,120.0,40.3,0.5,Pequena área,4.4,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857255,2022-12-01,Fase de grupos,Japão,Espanha,2,1,Japão,Espanha,Ritsu Doan,47,48,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0278,100.5,55.8,120.0,42.2,1.9,Fora da área,21.7,False,False,False,False,True,True,False,False,False,StatsBomb Open Data
2022,3857255,2022-12-01,Fase de grupos,Japão,Espanha,2,1,Japão,Espanha,Ao Tanaka,50,14,2,Other,Outra parte do corpo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.8726,118.7,40.2,120.0,40.6,1.8,Pequena área,1.2,False,False,False,False,False,False,False,True,False,StatsBomb Open Data
2022,3857276,2022-12-01,Fase de grupos,Canadá,Marrocos,1,2,Marrocos,Canadá,Hakim Ziyech,3,29,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Lob,Cobertura,From Throw In,Lateral,Bola rolando,0.0245,83.9,45.0,120.0,43.3,1.4,Fora da área,31.9,False,False,False,False,True,True,True,False,False,StatsBomb Open Data
2022,3857276,2022-12-01,Fase de grupos,Canadá,Marrocos,1,2,Marrocos,Canadá,Youssef En-Nesyri,22,36,1,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,From Throw In,Lateral,Bola rolando,0.1041,107.6,53.2,120.0,42.6,0.2,Dentro da área,15.6,False,False,False,True,False,False,False,False,True,StatsBomb Open Data
2022,3857292,2022-12-01,Fase de grupos,Costa Rica,Alemanha,2,4,Alemanha,Costa Rica,Serge Gnabry,9,31,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0895,111.9,33.1,120.0,43.7,0.6,Dentro da área,9.2,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857292,2022-12-01,Fase de grupos,Costa Rica,Alemanha,2,4,Costa Rica,Alemanha,Yeltsin Ignacio Tejeda Valverde,57,39,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.4798,114.3,38.1,120.0,37.0,0.2,Pequena área,5.2,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857292,2022-12-01,Fase de grupos,Costa Rica,Alemanha,2,4,Alemanha,Costa Rica,Kai Havertz,72,4,2,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,From Kick Off,Saída de bola,Bola rolando,0.4749,109.3,42.6,120.0,38.0,1.0,Dentro da área,9.6,False,False,False,True,False,False,False,False,True,StatsBomb Open Data
2022,3857292,2022-12-01,Fase de grupos,Costa Rica,Alemanha,2,4,Alemanha,Costa Rica,Kai Havertz,84,2,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.3102,113.1,37.6,120.0,42.7,0.9,Dentro da área,6.4,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857292,2022-12-01,Fase de grupos,Costa Rica,Alemanha,2,4,Alemanha,Costa Rica,Niclas Füllkrug,88,13,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Throw In,Lateral,Bola rolando,0.5102,114.8,42.5,120.0,42.8,0.4,Pequena área,5.0,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857256,2022-12-02,Fase de grupos,Sérvia,Suíça,2,3,Suíça,Sérvia,Xherdan Shaqiri,19,11,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0697,107.5,50.6,120.0,43.1,0.2,Dentro da área,14.2,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857256,2022-12-02,Fase de grupos,Sérvia,Suíça,2,3,Sérvia,Suíça,Aleksandar Mitrović,25,56,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0637,108.3,38.6,120.0,43.3,0.9,Dentro da área,10.3,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857256,2022-12-02,Fase de grupos,Sérvia,Suíça,2,3,Sérvia,Suíça,Dušan Vlahović,34,28,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Counter,Contra-ataque,Contra-ataque,0.1593,106.2,31.8,120.0,43.7,0.0,Dentro da área,13.9,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3857256,2022-12-02,Fase de grupos,Sérvia,Suíça,2,3,Suíça,Sérvia,Breel-Donald Embolo,43,41,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.727,114.4,36.9,120.0,37.8,0.6,Pequena área,5.6,False,False,False,True,False,False,True,True,False,StatsBomb Open Data
2022,3857256,2022-12-02,Fase de grupos,Sérvia,Suíça,2,3,Suíça,Sérvia,Remo Freuler,47,38,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Free Kick,Falta,Falta,0.1538,107.2,41.2,120.0,42.7,0.6,Dentro da área,11.2,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857262,2022-12-02,Fase de grupos,Coreia do Sul,Portugal,2,1,Portugal,Coreia do Sul,Ricardo Jorge Luz Horta,4,53,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.2916,113.6,47.0,120.0,40.6,1.7,Dentro da área,8.2,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857262,2022-12-02,Fase de grupos,Coreia do Sul,Portugal,2,1,Coreia do Sul,Portugal,Young-Gwon Kim,26,43,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Corner,Escanteio,Escanteio,0.6243,116.7,38.0,120.0,42.0,0.6,Pequena área,3.4,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3857262,2022-12-02,Fase de grupos,Coreia do Sul,Portugal,2,1,Coreia do Sul,Portugal,Hee-Chan Hwang,90,28,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Counter,Contra-ataque,Contra-ataque,0.422,108.3,44.6,120.0,38.6,0.3,Dentro da área,11.0,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3857280,2022-12-02,Fase de grupos,Camarões,Brasil,1,0,Camarões,Brasil,Vincent Paté Aboubakar,91,48,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0554,106.7,40.7,120.0,43.6,0.5,Dentro da área,11.7,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3857293,2022-12-02,Fase de grupos,Gana,Uruguai,0,2,Uruguai,Gana,Giorgian Daniel De Arrascaeta Benedetti,25,30,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.7111,118.0,42.7,120.0,42.4,1.0,Pequena área,2.9,False,False,True,False,False,False,False,True,False,StatsBomb Open Data
2022,3857293,2022-12-02,Fase de grupos,Gana,Uruguai,0,2,Uruguai,Gana,Giorgian Daniel De Arrascaeta Benedetti,31,2,1,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Free Kick,Falta,Falta,0.1674,110.8,31.2,120.0,39.5,0.3,Dentro da área,11.0,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3869117,2022-12-03,Oitavas de final,Países Baixos,Estados Unidos,3,1,Países Baixos,Estados Unidos,Memphis Depay,9,31,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.1618,104.9,43.7,120.0,36.4,0.2,Dentro da área,13.6,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3869117,2022-12-03,Oitavas de final,Países Baixos,Estados Unidos,3,1,Países Baixos,Estados Unidos,Daley Blind,45,36,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.2502,107.6,38.5,120.0,37.7,0.2,Dentro da área,10.9,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3869117,2022-12-03,Oitavas de final,Países Baixos,Estados Unidos,3,1,Estados Unidos,Países Baixos,Haji Wright,75,20,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.3637,115.1,45.2,120.0,37.0,1.9,Pequena área,6.2,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3869117,2022-12-03,Oitavas de final,Países Baixos,Estados Unidos,3,1,Países Baixos,Estados Unidos,Denzel Dumfries,80,28,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Volley,Voleio,From Keeper,Reposição do goleiro,Bola rolando,0.2359,113.5,44.3,120.0,36.7,0.6,Dentro da área,6.8,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3869151,2022-12-03,Oitavas de final,Argentina,Austrália,2,1,Argentina,Austrália,Lionel Andrés Messi Cuccittini,34,35,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0666,104.2,48.9,120.0,37.1,0.3,Dentro da área,15.8,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869151,2022-12-03,Oitavas de final,Argentina,Austrália,2,1,Argentina,Austrália,Julián Álvarez,56,41,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.2806,110.4,50.3,120.0,36.5,0.3,Dentro da área,12.1,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869118,2022-12-04,Oitavas de final,Inglaterra,Senegal,3,0,Inglaterra,Senegal,Jordan Brian Henderson,38,0,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.1317,107.6,38.0,120.0,42.3,0.0,Dentro da área,11.0,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3869118,2022-12-04,Oitavas de final,Inglaterra,Senegal,3,0,Inglaterra,Senegal,Harry Kane,47,17,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.2066,104.3,50.7,120.0,39.2,0.4,Dentro da área,16.5,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869118,2022-12-04,Oitavas de final,Inglaterra,Senegal,3,0,Inglaterra,Senegal,Bukayo Saka,56,43,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.2174,111.0,35.9,120.0,41.0,0.4,Dentro da área,8.6,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3869152,2022-12-04,Oitavas de final,França,Polônia,3,1,França,Polônia,Olivier Giroud,43,28,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.2864,105.6,32.3,120.0,43.2,0.4,Dentro da área,14.2,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869152,2022-12-04,Oitavas de final,França,Polônia,3,1,França,Polônia,Kylian Mbappé Lottin,73,56,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0874,104.8,28.6,120.0,37.3,2.2,Dentro da área,16.5,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869152,2022-12-04,Oitavas de final,França,Polônia,3,1,França,Polônia,Kylian Mbappé Lottin,90,5,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0427,106.2,25.2,120.0,42.6,2.2,Dentro da área,17.4,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869152,2022-12-04,Oitavas de final,França,Polônia,3,1,Polônia,França,Robert Lewandowski,98,36,2,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,37.4,0.2,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869219,2022-12-05,Oitavas de final,Japão,Croácia,1,1,Japão,Croácia,Daizen Maeda,42,54,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Corner,Escanteio,Escanteio,0.4587,113.5,44.3,120.0,41.3,0.8,Dentro da área,6.8,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3869219,2022-12-05,Oitavas de final,Japão,Croácia,1,1,Croácia,Japão,Ivan Perišić,54,54,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0268,106.0,34.1,120.0,43.7,0.9,Dentro da área,13.2,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869253,2022-12-05,Oitavas de final,Brasil,Coreia do Sul,4,1,Brasil,Coreia do Sul,Vinícius José Paixão de Oliveira Júnior,6,41,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.1306,110.0,29.9,120.0,41.7,1.7,Dentro da área,12.3,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869253,2022-12-05,Oitavas de final,Brasil,Coreia do Sul,4,1,Brasil,Coreia do Sul,Neymar da Silva Santos Junior,12,18,1,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,42.3,0.2,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869253,2022-12-05,Oitavas de final,Brasil,Coreia do Sul,4,1,Brasil,Coreia do Sul,Richarlison de Andrade,28,13,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.5379,110.7,43.3,120.0,37.4,0.0,Dentro da área,8.6,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869253,2022-12-05,Oitavas de final,Brasil,Coreia do Sul,4,1,Brasil,Coreia do Sul,Lucas Tolentino Coelho de Lima,35,45,1,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Throw In,Lateral,Bola rolando,0.0863,110.0,44.8,120.0,37.3,0.3,Dentro da área,9.7,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3869253,2022-12-05,Oitavas de final,Brasil,Coreia do Sul,4,1,Coreia do Sul,Brasil,Seung-Ho Paik,75,47,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Free Kick,Falta,Falta,0.0231,93.7,39.8,120.0,43.4,1.6,Fora da área,23.0,False,False,False,False,True,True,False,False,True,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Portugal,Suíça,Gonçalo Matias Ramos,16,43,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.101,111.3,27.5,120.0,36.4,2.4,Dentro da área,13.1,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Portugal,Suíça,Kléper Laveran Lima Ferreira,32,35,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.1278,114.3,40.0,120.0,38.9,1.3,Pequena área,5.0,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Portugal,Suíça,Gonçalo Matias Ramos,50,5,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.5087,115.8,44.4,120.0,42.9,0.3,Pequena área,5.2,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Portugal,Suíça,Raphaël Adelino José Guerreiro,54,55,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.3585,110.9,32.4,120.0,41.6,2.2,Dentro da área,10.3,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Suíça,Portugal,Manuel Obafemi Akanji,57,5,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Corner,Escanteio,Escanteio,0.6689,118.7,35.4,120.0,38.6,0.4,Pequena área,4.1,False,False,False,True,False,False,True,True,True,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Portugal,Suíça,Gonçalo Matias Ramos,66,12,2,Right Foot,Pé direito,Open Play,Bola rolando,Lob,Cobertura,From Goal Kick,Tiro de meta,Bola rolando,0.467,112.6,45.8,120.0,37.0,0.4,Dentro da área,8.1,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869254,2022-12-06,Oitavas de final,Portugal,Suíça,6,1,Portugal,Suíça,Rafael Alexandre Conceição Leão,91,12,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0103,105.0,21.7,120.0,42.5,1.3,Dentro da área,20.4,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869321,2022-12-09,Quartas de final,Países Baixos,Argentina,2,2,Argentina,Países Baixos,Nahuel Molina Lucero,34,4,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.4344,109.1,42.4,120.0,36.5,0.2,Dentro da área,9.8,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869321,2022-12-09,Quartas de final,Países Baixos,Argentina,2,2,Argentina,Países Baixos,Lionel Andrés Messi Cuccittini,72,39,2,Left Foot,Pé esquerdo,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,43.3,1.4,Pênalti,10.5,True,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869321,2022-12-09,Quartas de final,Países Baixos,Argentina,2,2,Países Baixos,Argentina,Wout Weghorst,82,17,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.0474,108.7,46.4,120.0,37.2,1.9,Dentro da área,11.3,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869321,2022-12-09,Quartas de final,Países Baixos,Argentina,2,2,Países Baixos,Argentina,Wout Weghorst,100,32,2,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.2196,111.8,39.9,120.0,42.2,0.2,Dentro da área,7.2,False,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869420,2022-12-09,Quartas de final,Croácia,Brasil,1,1,Brasil,Croácia,Neymar da Silva Santos Junior,105,35,3,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.4674,116.5,47.2,120.0,41.4,2.3,Pequena área,6.8,False,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869420,2022-12-09,Quartas de final,Croácia,Brasil,1,1,Croácia,Brasil,Bruno Petković,116,2,4,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0998,103.2,38.6,120.0,37.2,0.5,Dentro da área,14.7,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3869354,2022-12-10,Quartas de final,Inglaterra,França,1,2,França,Inglaterra,Aurélien Djani Tchouaméni,16,22,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0279,92.5,43.5,120.0,36.5,0.8,Fora da área,24.2,False,False,False,True,False,True,False,False,False,StatsBomb Open Data
2022,3869354,2022-12-10,Quartas de final,Inglaterra,França,1,2,Inglaterra,França,Harry Kane,53,27,2,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.1,40.1,120.0,36.4,1.7,Pênalti,10.4,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869354,2022-12-10,Quartas de final,Inglaterra,França,1,2,França,Inglaterra,Olivier Giroud,77,10,2,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Corner,Escanteio,Escanteio,0.1467,114.7,36.4,120.0,37.4,1.8,Pequena área,5.6,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869486,2022-12-10,Quartas de final,Marrocos,Portugal,1,0,Marrocos,Portugal,Youssef En-Nesyri,41,36,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.2003,112.6,39.7,120.0,42.7,2.3,Dentro da área,6.5,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869519,2022-12-13,Semifinal,Argentina,Croácia,3,0,Argentina,Croácia,Lionel Andrés Messi Cuccittini,33,27,1,Left Foot,Pé esquerdo,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,42.3,2.3,Pênalti,10.5,True,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869519,2022-12-13,Semifinal,Argentina,Croácia,3,0,Argentina,Croácia,Julián Álvarez,38,26,1,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Counter,Contra-ataque,Contra-ataque,0.3617,112.7,37.4,120.0,36.8,0.9,Dentro da área,6.8,False,False,False,True,False,False,False,False,True,StatsBomb Open Data
2022,3869519,2022-12-13,Semifinal,Argentina,Croácia,3,0,Argentina,Croácia,Julián Álvarez,68,46,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Throw In,Lateral,Bola rolando,0.3337,113.3,45.4,120.0,40.3,0.1,Dentro da área,7.4,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3869552,2022-12-14,Semifinal,França,Marrocos,2,0,França,Marrocos,Theo Bernard François Hernández,4,40,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Half Volley,Meio voleio,From Throw In,Lateral,Bola rolando,0.0979,115.7,31.5,120.0,38.9,0.8,Pequena área,8.1,False,False,False,False,True,False,True,False,True,StatsBomb Open Data
2022,3869552,2022-12-14,Semifinal,França,Marrocos,2,0,França,Marrocos,Randal Kolo Muani,78,49,2,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,From Goal Kick,Tiro de meta,Bola rolando,0.8521,115.6,43.8,120.0,42.5,0.4,Pequena área,5.0,False,False,False,True,False,False,True,True,False,StatsBomb Open Data
2022,3869684,2022-12-17,Terceiro lugar,Croácia,Marrocos,2,1,Croácia,Marrocos,Joško Gvardiol,6,28,1,Head,Cabeça,Open Play,Bola rolando,Diving Header,Peixinho,From Free Kick,Falta,Falta,0.1244,108.8,38.0,120.0,36.4,1.7,Dentro da área,9.9,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869684,2022-12-17,Terceiro lugar,Croácia,Marrocos,2,1,Marrocos,Croácia,Achraf Dari,8,17,1,Head,Cabeça,Open Play,Bola rolando,Normal,Normal,From Free Kick,Falta,Falta,0.4178,115.6,39.0,120.0,41.6,1.3,Pequena área,3.9,False,False,True,False,False,False,False,False,False,StatsBomb Open Data
2022,3869684,2022-12-17,Terceiro lugar,Croácia,Marrocos,2,1,Croácia,Marrocos,Mislav Oršić,41,43,1,Right Foot,Pé direito,Open Play,Bola rolando,Normal,Normal,Regular Play,Bola rolando,Bola rolando,0.0131,106.5,21.3,120.0,43.5,1.9,Dentro da área,19.8,False,False,False,True,False,False,True,False,False,StatsBomb Open Data
2022,3869685,2022-12-18,Final,Argentina,França,3,3,Argentina,França,Lionel Andrés Messi Cuccittini,22,24,1,Left Foot,Pé esquerdo,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,41.8,0.2,Pênalti,10.5,True,False,False,False,True,False,False,False,False,StatsBomb Open Data
2022,3869685,2022-12-18,Final,Argentina,França,3,3,Argentina,França,Ángel Fabián Di María Hernández,35,22,1,Left Foot,Pé esquerdo,Open Play,Bola rolando,Normal,Normal,From Counter,Contra-ataque,Contra-ataque,0.3034,111.8,32.1,120.0,41.7,0.5,Dentro da área,9.8,False,False,False,False,True,False,True,False,False,StatsBomb Open Data
2022,3869685,2022-12-18,Final,Argentina,França,3,3,França,Argentina,Kylian Mbappé Lottin,79,24,2,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,37.3,0.3,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
2022,3869685,2022-12-18,Final,Argentina,França,3,3,França,Argentina,Kylian Mbappé Lottin,80,59,2,Right Foot,Pé direito,Open Play,Bola rolando,Volley,Voleio,From Throw In,Lateral,Bola rolando,0.1017,104.8,30.1,120.0,41.5,0.3,Dentro da área,15.7,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3869685,2022-12-18,Final,Argentina,França,3,3,Argentina,França,Lionel Andrés Messi Cuccittini,107,58,4,Right Foot,Pé direito,Open Play,Bola rolando,Half Volley,Meio voleio,Regular Play,Bola rolando,Bola rolando,0.4884,116.6,43.0,120.0,40.9,0.3,Pequena área,3.9,False,False,False,True,False,False,True,False,True,StatsBomb Open Data
2022,3869685,2022-12-18,Final,Argentina,França,3,3,França,Argentina,Kylian Mbappé Lottin,117,5,4,Right Foot,Pé direito,Penalty,Pênalti,Normal,Normal,Other,Outra jogada,Pênalti,0.7835,108.0,40.0,120.0,36.7,1.1,Pênalti,10.5,True,False,False,True,False,False,False,False,False,StatsBomb Open Data
